B.1.1.519,Mexico,Chihuahua,4/12/2021
B.1.177.21,Denmark,Hovedstaden,12/14/2020
B.1.1.214,Japan,Tokyo,2021-03-00
B.1.1.519,USA,Arizona,4/6/2021
B.1.1.519,USA,Minnesota,4/15/2021
B.1.427,USA,Ohio,4/9/2021
B.1.160,France,Provence-Alpes-Cote-d'Azur,3/2/2021
B.1.427,USA,California,2/12/2021
B.1.427,USA,Illinois,3/24/2021
B.1.1.519,USA,Illinois,4/2/2021
B.1.1.519,USA,Missouri,3/23/2021
B.1.1.519,USA,Louisiana,3/28/2021
B.1.1.519,Mexico,Jalisco,4/4/2021
B.1.427,USA,California,12/30/2020
B.1.596,USA,Texas,12/14/2020
B.1.1.519,Mexico,Veracruz,3/22/2021
B.1.177.21,Denmark,Hovedstaden,12/7/2020
B.1.1.519,USA,Minnesota,4/20/2021
B.1.160,Canada,Quebec,12/9/2020
B.1.1.519,USA,Wisconsin,4/18/2021
B.1.1.519,USA,California,4/13/2021
B.1.160,Germany,Bavaria,1/4/2021
B.1.596,USA,Texas,12/28/2020
B.1.1.519,Canada,Alberta,2/11/2021
B.1.221,Germany,Bavaria,3/5/2021
B.1.1.519,USA,Michigan,4/9/2021
B.1.1.519,USA,California,4/2/2021
B.1.1.519,USA,California,4/4/2021
B.1.1.214,Japan,Japan,3/4/2021
B.1.427,USA,California,1/28/2021
B.1.1.519,USA,Florida,3/30/2021
B.1.1.519,USA,Washington,4/7/2021
B.1.1.519,USA,Colorado,4/7/2021
B.1.1.214,Japan,Tokyo,3/23/2021
B.1.160,Sweden,Stockholm,3/29/2021
B.1.1.519,USA,California,2/21/2021
B.1.160,Sweden,Kronoberg,1/27/2021
B.1.427,USA,Colorado,4/7/2021
B.1.1.214,Japan,Japan,3/19/2021
B.1.427,USA,Minnesota,4/7/2021
B.1.160,Tunisia,Tunis,1/29/2021
B.1.177.21,Denmark,Midtjylland,2/1/2021
B.1.427,USA,California,2/16/2021
B.1.177.21,Denmark,Hovedstaden,1/18/2021
B.1.177.21,Denmark,Hovedstaden,12/7/2020
B.1.427,USA,California,4/9/2021
B.1.1.214,Japan,Japan,2/9/2021
B.1.1.214,Japan,Tokyo,1/18/2021
B.1.221,Poland,Pomorskie,3/12/2021
B.1.1.519,USA,Alaska,4/19/2021
B.1.596,USA,Minnesota,4/3/2021
B.1.177.21,Denmark,Hovedstaden,12/7/2020
B.1.1.519,USA,Oregon,4/19/2021
B.1.1.519,USA,Alaska,4/30/2021
B.1.1.214,Japan,Tokyo,1/18/2021
B.1.427,USA,Illinois,4/16/2021
B.1.177.21,Denmark,Hovedstaden,3/8/2021
B.1.427,USA,California,12/16/2020
B.1.427,USA,California,1/14/2021
B.1.160,France,Provence-Alpes-Cote-d'Azur,2020-08-00
B.1.160,Belgium,Hainaut,4/18/2021
B.1.243,USA,Utah,1/22/2021
B.1.427,USA,Illinois,3/23/2021
B.1.177.21,Sweden,Stockholm,3/31/2021
B.1.177.21,Denmark,Hovedstaden,1/4/2021
B.1.1.214,Japan,Fukuoka,1/20/2021
B.1.1.519,USA,Illinois,3/31/2021
B.1.1.519,USA,Illinois,3/24/2021
B.1.427,USA,California,4/14/2021
B.1.596,USA,Texas,12/14/2020
B.1.1.214,Japan,Japan,2/6/2021
B.1.1.519,USA,Washington,5/6/2021
B.1.177.21,Denmark,Hovedstaden,12/7/2020
B.1.243,USA,Wyoming,11/13/2020
B.1.160,Switzerland,Vaud,11/10/2020
B.1.160,Sweden,Stockholm,3/30/2021
B.1.427,USA,Minnesota,4/20/2021
B.1.221,Germany,Bavaria,11/20/2020
B.1.160,Denmark,Hovedstaden,11/30/2020
B.1.160,Switzerland,Zurich,12/17/2020
B.1.177.21,Denmark,Hovedstaden,3/1/2021
B.1.160,Sweden,Stockholm,2/22/2021
B.1.1.214,Japan,Tokyo,1/29/2021
B.1.1.519,USA,Washington,4/12/2021
B.1.221,USA,Texas,8/11/2020
B.1.427,USA,California,1/21/2021
B.1.243,USA,Utah,11/18/2020
B.1.1.519,USA,Louisiana,3/26/2021
B.1.243,USA,Virginia,2021-03-00
B.1.160,Canada,Ontario,12/22/2020
B.1.1.214,Japan,Kanto,12/15/2020
B.1.427,USA,California,4/7/2021
B.1.596,USA,Texas,2021-00-00
B.1.596,USA,Wyoming,11/12/2020
B.1.596,USA,Florida,3/4/2021
B.1.1.519,USA,Washington,4/8/2021
B.1.160,Bulgaria,Kyustendil,12/8/2020
B.1.427,USA,California,1/22/2021
B.1.427,USA,Colorado,4/20/2021
B.1.258,Sweden,Vasterbotten,11/23/2020
B.1.177.21,Denmark,Hovedstaden,12/7/2020
B.1.1.214,Japan,Tokyo,1/2/2021
B.1.427,USA,Minnesota,4/22/2021
B.1.427,USA,California,1/21/2021
B.1.160,Belgium,Hainaut,3/30/2021
B.1.1.519,USA,Texas,3/25/2021
B.1.427,USA,California,2/8/2021
B.1.160,Denmark,Hovedstaden,12/14/2020
B.1.160,Canada,Quebec,2/8/2021
B.1.1.519,USA,California,4/12/2021
B.1.427,USA,California,2/8/2021
B.1.427,USA,California,2/3/2021
B.1.1.519,Mexico,Sinaloa,3/31/2021
B.1.177.21,Denmark,Hovedstaden,1/4/2021
B.1.427,USA,California,3/15/2021
B.1.1.519,USA,Hawaii,4/6/2021
B.1.596,USA,Maine,4/11/2021
B.1.177.21,Denmark,Hovedstaden,11/30/2020
B.1.177.21,Denmark,Hovedstaden,12/7/2020
B.1.427,USA,Tennessee,3/2/2021
B.1.1.519,USA,Michigan,5/7/2021
B.1.160,Germany,Bavaria,3/19/2021
B.1.177.21,Denmark,Hovedstaden,2/22/2021
B.1.1.519,USA,Iowa,5/3/2021
B.1.596,USA,Texas,12/13/2020
B.1.1.519,Spain,Catalunya,4/23/2021
B.1.160,Sweden,Stockholm,2/11/2021
B.1.1.519,France,Bourgogne-Franche-Comte,3/2/2021
